date_mutation,valeur_fonciere,code_postal,nom_commune,id_parcelle,type_local,surface_reelle_bati,surface_terrain,nombre_pieces_principales,agent,prixcible,prixvente_initial,evaluation_agent
2016-11-18,167000.0,31700,Cornebarrieu,31150000AX1346,Maison,82.0,82.0,4.0,8,173000,182000,Ancien
2018-09-26,150000.0,31700,Cornebarrieu,31150000AK0174,Maison,51.0,185.0,2.0,8,164000,172000,Renove
2014-12-29,205000.0,31700,Cornebarrieu,31150000AX1346,Maison,82.0,82.0,4.0,2,204000,214000,Ancien
2015-03-10,145000.0,31700,Cornebarrieu,31150000AX1346,Maison,80.0,80.0,4.0,2,138000,145000,Renove
2015-07-20,180000.0,31700,Cornebarrieu,31150000AL0288,Maison,92.0,1500.0,4.0,2,182000,191000,Ancien
2017-01-27,254900.0,31700,Cornebarrieu,31150000AN0055,Maison,100.0,417.0,4.0,2,244000,256000,Ancien
2018-10-22,315000.0,31700,Cornebarrieu,31150000AX1735,Maison,115.0,909.0,5.0,2,337000,354000,Renove
2018-10-30,320000.0,31700,Cornebarrieu,31150000AM0839,Maison,99.0,1548.0,4.0,2,321000,337000,Renove
2015-11-03,165000.0,31830,Plaisance-du-Touch,31424000BW0463,Appartement,70.0,478.0,4.0,1,191000,201000,Renove
2016-12-22,81000.0,31830,Plaisance-du-Touch,31424000BR0026,Appartement,41.0,41.0,2.0,9,86000,90000,Ancien
2018-09-06,50000.0,31830,Plaisance-du-Touch,31424000BV0065,Appartement,20.0,20.0,1.0,4,52000,55000,Renove
2014-05-05,100000.0,31830,Plaisance-du-Touch,31424000BP0297,Appartement,41.0,41.0,2.0,7,95000,100000,Renove
2015-10-30,111430.0,31830,Plaisance-du-Touch,31424000BT0283,Appartement,49.0,49.0,2.0,7,107000,112000,Renove
2016-03-11,177466.0,31830,Plaisance-du-Touch,31424000AZ0060,Appartement,100.0,100.0,5.0,7,170000,178000,Ancien
2014-10-01,99000.0,31830,Plaisance-du-Touch,31424000BP0297,Appartement,41.0,41.0,2.0,5,101000,106000,Renove
2014-12-12,170000.0,31830,Plaisance-du-Touch,31424000AV0247,Appartement,43.0,121.0,2.0,5,177000,186000,Ancien
2015-01-02,117000.0,31830,Plaisance-du-Touch,31424000BP0286,Appartement,54.0,54.0,3.0,5,116000,122000,Ancien
2019-04-12,56000.0,31830,Plaisance-du-Touch,31424000AV0155,Appartement,25.0,25.0,1.0,5,57000,60000,Renove
2019-06-13,128100.0,31830,Plaisance-du-Touch,31424000BP0286,Appartement,56.0,56.0,3.0,5,127000,133000,Renove
2015-06-10,121000.0,31830,Plaisance-du-Touch,31424000BT0283,Appartement,70.0,70.0,3.0,0,135000,142000,Ancien
2016-02-20,140000.0,31830,Plaisance-du-Touch,31424000BT0283,Appartement,69.0,69.0,3.0,0,137000,144000,Ancien
2017-09-29,110000.0,31830,Plaisance-du-Touch,31424000BP0286,Appartement,54.0,54.0,3.0,0,116000,122000,Renove
2014-09-09,100350.0,31830,Plaisance-du-Touch,31424000BR0023,Appartement,41.0,41.0,2.0,3,103000,108000,Renove
2016-09-30,95000.0,31830,Plaisance-du-Touch,31424000BP0286,Appartement,45.0,45.0,2.0,3,90000,95000,Ancien
2016-12-24,62000.0,31830,Plaisance-du-Touch,31424000AV0155,Appartement,39.0,39.0,2.0,3,61000,64000,Ancien
2018-01-10,59000.0,31830,Plaisance-du-Touch,31424000BV0065,Appartement,22.0,22.0,1.0,3,59000,62000,Renove
2015-06-18,113000.0,31830,Plaisance-du-Touch,31424000BR0026,Appartement,65.0,65.0,3.0,8,108000,113000,Ancien
2015-12-04,181000.0,31120,Roques,31458000AB0392,Maison,84.0,504.0,4.0,1,172000,181000,Ancien
2016-06-24,336000.0,31120,Roques,31458000AK0073,Maison,122.0,612.0,5.0,1,328000,344000,Ancien
2017-07-20,295000.0,31120,Roques,31458000AH0008,Maison,78.0,1233.0,4.0,6,322000,338000,Renove
2017-07-28,176000.0,31120,Roques,31458000AB0291,Maison,92.0,233.0,4.0,6,186000,195000,Ancien
2018-03-16,310000.0,31120,Roques,31458000AL0015,Maison,150.0,7432.0,6.0,9,303000,318000,Ancien
2018-12-14,214000.0,31120,Roques,31458000AC0191,Maison,100.0,136.0,4.0,9,218000,229000,Ancien
2014-06-23,371500.0,31120,Roques,31458000AD0159,Maison,110.0,248.0,5.0,4,378000,397000,Renove
2014-06-23,313690.0,31120,Roques,31458000AK0131,Maison,86.0,601.0,4.0,7,309000,324000,Ancien
2018-08-10,234400.0,31120,Roques,31458000AA0119,Maison,105.0,630.0,4.0,7,244000,256000,Ancien
2015-10-16,269620.0,31120,Roques,31458000AH0353,Maison,85.0,341.0,4.0,5,280000,294000,Ancien
2018-07-05,184000.0,31120,Roques,31458000AD0006,Maison,120.0,135.0,5.0,5,175000,184000,Ancien
2018-11-27,162400.0,31120,Roques,31458000AH0410,Maison,48.0,48.0,3.0,5,155000,163000,Ancien
2014-05-23,242600.0,31120,Roques,31458000AE0135,Maison,76.0,763.0,3.0,0,253000,266000,Renove
2017-07-21,235000.0,31120,Roques,31458000AH0245,Maison,80.0,446.0,5.0,0,224000,235000,Renove
2017-09-13,270500.0,31120,Roques,31458000AD0032,Maison,134.0,235.0,5.0,0,261000,274000,Renove
2015-05-05,245000.0,31120,Roques,31458000AH0060,Maison,104.0,602.0,5.0,3,233000,245000,Renove
2015-10-22,230800.0,31120,Roques,31458000AH0207,Maison,103.0,500.0,4.0,3,220000,231000,Ancien
2015-12-16,44000.0,31170,Tournefeuille,31557000AS0303,Appartement,23.0,23.0,1.0,1,47000,49000,Ancien
2017-03-23,170000.0,31170,Tournefeuille,31557000AI0298,Appartement,67.0,67.0,3.0,1,162000,170000,Renove
2017-04-05,92000.0,31170,Tournefeuille,31557000BW0258,Appartement,37.0,37.0,2.0,1,88000,92000,Renove
2017-10-09,90000.0,31170,Tournefeuille,31557000AA1385,Appartement,47.0,47.0,2.0,1,86000,90000,Renove
2017-11-17,106000.0,31170,Tournefeuille,31557000AT0232,Appartement,43.0,43.0,2.0,1,101000,106000,Renove
2014-05-26,278000.0,31170,Tournefeuille,31557000AT0285,Appartement,108.0,108.0,4.0,6,318000,334000,Renove
2014-08-28,64500.0,31170,Tournefeuille,31557000AY0004,Appartement,23.0,23.0,1.0,6,68000,71000,Renove
2015-05-26,190000.0,31170,Tournefeuille,31557000AY0004,Appartement,60.0,60.0,3.0,6,205000,215000,Ancien
2016-07-04,177130.0,31170,Tournefeuille,31557000AI0298,Appartement,69.0,69.0,3.0,6,204000,214000,Renove
2017-08-30,148000.0,31170,Tournefeuille,31557000AA1630,Appartement,60.0,60.0,3.0,6,143000,150000,Renove
2018-04-18,106350.0,31170,Tournefeuille,31557000AA2057,Appartement,43.0,43.0,2.0,6,124000,130000,Renove
2019-04-03,145900.0,31170,Tournefeuille,31557000AY0161,Appartement,63.0,63.0,3.0,6,152000,160000,Ancien
2019-04-18,81000.0,31170,Tournefeuille,31557000AA1384,Appartement,46.0,46.0,2.0,6,77000,81000,Renove
2019-05-06,119800.0,31170,Tournefeuille,31557000BX0532,Appartement,53.0,53.0,3.0,6,114000,120000,Ancien
2014-09-26,24453.0,31170,Tournefeuille,31557000AS0303,Appartement,23.0,23.0,1.0,9,24000,25000,Ancien
2015-07-30,200000.0,31170,Tournefeuille,31557000AR0313,Appartement,90.0,90.0,4.0,9,193000,203000,Ancien
2016-07-19,104500.0,31170,Tournefeuille,31557000AI0175,Appartement,49.0,49.0,2.0,9,108000,113000,Renove
2016-12-27,42000.0,31170,Tournefeuille,31557000AS0303,Appartement,23.0,23.0,1.0,9,41000,43000,Renove
2014-04-18,96480.0,31170,Tournefeuille,31557000AY0004,Appartement,40.0,40.0,2.0,4,107000,112000,Renove
2014-12-08,127000.0,31170,Tournefeuille,31557000AN0423,Appartement,59.0,59.0,3.0,4,133000,140000,Ancien
2016-03-11,125000.0,31170,Tournefeuille,31557000AA1385,Appartement,47.0,47.0,2.0,4,128000,134000,Ancien
2018-05-09,94500.0,31170,Tournefeuille,31557000AY0161,Appartement,42.0,42.0,2.0,4,97000,102000,Ancien
2018-06-27,118000.0,31170,Tournefeuille,31557000AN0104,Appartement,40.0,40.0,2.0,7,117000,123000,Renove
2018-10-24,61500.0,31170,Tournefeuille,31557000AP0132,Appartement,30.0,30.0,1.0,7,66000,69000,Ancien
2014-02-27,165000.0,31170,Tournefeuille,31557000AY0004,Appartement,60.0,60.0,3.0,5,167000,175000,Renove
2014-04-24,75000.0,31170,Tournefeuille,31557000AS0045,Appartement,32.0,32.0,2.0,5,77000,81000,Ancien
2014-06-03,95000.0,31170,Tournefeuille,31557000AY0161,Appartement,43.0,43.0,2.0,5,96000,101000,Ancien
2015-07-31,80000.0,31170,Tournefeuille,31557000AT0232,Appartement,41.0,41.0,2.0,5,84000,88000,Ancien
2018-09-07,116050.0,31170,Tournefeuille,31557000BX0247,Appartement,40.0,40.0,2.0,5,123000,129000,Renove
2014-01-17,77000.0,31170,Tournefeuille,31557000AP0132,Appartement,30.0,30.0,1.0,0,86000,90000,Renove
2017-03-20,105000.0,31170,Tournefeuille,31557000AA1358,Appartement,46.0,46.0,2.0,0,110000,116000,Ancien
2018-06-13,111500.0,31170,Tournefeuille,31557000AP0307,Appartement,48.0,48.0,2.0,0,107000,112000,Ancien
2014-01-14,198691.0,31170,Tournefeuille,31557000AI0178,Appartement,52.0,52.0,3.0,3,189000,198691,Renove
2014-09-15,92000.0,31170,Tournefeuille,31557000AN0421,Appartement,47.0,47.0,2.0,3,88000,92000,Ancien
2017-03-24,140000.0,31170,Tournefeuille,31557000AA1630,Appartement,57.0,57.0,3.0,3,153000,161000,Ancien
2018-06-08,128450.0,31170,Tournefeuille,31557000AA2057,Appartement,63.0,63.0,3.0,3,142000,149000,Ancien
2018-07-19,100250.0,31170,Tournefeuille,31557000AN0420,Appartement,53.0,53.0,2.0,3,104000,109000,Ancien
2015-01-30,121000.0,31170,Tournefeuille,31557000AY0004,Appartement,40.0,40.0,2.0,8,115000,121000,Renove
2017-08-03,139802.0,31170,Tournefeuille,31557000BX0532,Appartement,53.0,53.0,3.0,8,133000,140000,Renove
2014-11-03,76000.0,31170,Tournefeuille,31557000AS0303,Appartement,47.0,47.0,2.0,2,80000,84000,Ancien
2015-03-27,110000.0,31170,Tournefeuille,31557000AP0463,Appartement,49.0,315.0,3.0,2,106000,111000,Ancien
2016-09-12,100000.0,31170,Tournefeuille,31557000AI0298,Appartement,47.0,47.0,2.0,2,95000,100000,Ancien
2018-01-31,118550.0,31170,Tournefeuille,31557000AI0298,Appartement,45.0,45.0,2.0,2,116000,122000,Renove
2015-12-17,301600.0,31120,Pinsaguel,31420000AE0167,Maison,101.0,500.0,4.0,1,327000,343000,Renove
2017-01-18,331500.0,31120,Pinsaguel,31420000AE0059,Maison,109.0,703.0,3.0,1,350000,368000,Renove
2017-05-16,202000.0,31120,Pinsaguel,31420000AN0051,Maison,88.0,541.0,5.0,1,213000,224000,Ancien
2014-06-13,263500.0,31120,Pinsaguel,31420000AN0109,Maison,90.0,1169.0,4.0,6,285000,299000,Renove
2014-12-16,225000.0,31120,Pinsaguel,31420000AV0242,Maison,93.0,93.0,4.0,6,234000,246000,Ancien
2016-09-15,205500.0,31120,Pinsaguel,31420000AS0117,Maison,95.0,470.0,4.0,6,196000,206000,Ancien
2017-12-05,219000.0,31120,Pinsaguel,31420000AN0294,Maison,74.0,292.0,4.0,6,259000,272000,Renove
2018-02-09,170000.0,31120,Pinsaguel,31420000AN0414,Maison,78.0,78.0,4.0,9,170000,178000,Ancien
2014-07-28,166095.0,31120,Pinsaguel,31420000AN0216,Maison,86.0,365.0,4.0,4,194000,204000,Ancien
2015-04-09,314000.0,31120,Pinsaguel,31420000AS0045,Maison,130.0,1370.0,5.0,4,299000,314000,Renove
2015-04-24,215500.0,31120,Pinsaguel,31420000AN0144,Maison,116.0,744.0,6.0,4,236000,248000,Renove
2016-10-13,195000.0,31120,Pinsaguel,31420000AN0431,Maison,79.0,79.0,4.0,7,208000,218000,Renove
2018-02-27,225000.0,31120,Pinsaguel,31420000AS0075,Maison,71.0,1160.0,3.0,5,238000,250000,Ancien
2015-06-30,180000.0,31120,Pinsaguel,31420000AN0016,Maison,85.0,523.0,4.0,3,171000,180000,Ancien
2017-05-15,325000.0,31120,Pinsaguel,31420000AV0223,Maison,149.0,730.0,6.0,3,325000,341000,Ancien
2015-01-27,244000.0,31120,Pinsaguel,31420000AP0017,Maison,90.0,834.0,4.0,2,247000,259000,Renove
2017-12-05,208000.0,31120,Pinsaguel,31420000AN0181,Maison,98.0,397.0,3.0,2,214000,225000,Ancien
2016-04-15,229600.0,31830,Plaisance-du-Touch,31424000BV0209,Maison,102.0,854.0,5.0,1,260000,273000,Ancien
2017-06-29,266800.0,31830,Plaisance-du-Touch,31424000BA0161,Maison,88.0,383.0,4.0,1,286000,300000,Renove
2017-09-28,219850.0,31830,Plaisance-du-Touch,31424000BT0084,Maison,79.0,562.0,4.0,1,243000,255000,Renove
2018-04-18,260000.0,31830,Plaisance-du-Touch,31424000BO0033,Maison,109.0,708.0,4.0,1,249000,261000,Ancien
2018-09-21,215500.0,31830,Plaisance-du-Touch,31424000AY0793,Maison,79.0,168.0,4.0,1,222000,233000,Renove
2014-02-28,280000.0,31830,Plaisance-du-Touch,31424000DD0007,Maison,90.0,934.0,4.0,6,305000,320000,Renove
2014-02-28,111200.0,31830,Plaisance-du-Touch,31424000BX0277,Maison,48.0,48.0,3.0,6,113000,119000,Renove
2014-05-14,263000.0,31830,Plaisance-du-Touch,31424000BV0252,Maison,155.0,155.0,6.0,6,275000,289000,Renove
2016-01-27,390000.0,31830,Plaisance-du-Touch,31424000CH0140,Maison,139.0,812.0,4.0,6,371000,390000,Renove
2016-10-10,275730.0,31830,Plaisance-du-Touch,31424000AR0139,Maison,100.0,749.0,4.0,6,263000,276000,Renove
2017-05-09,250000.0,31830,Plaisance-du-Touch,31424000BV0090,Maison,95.0,804.0,4.0,6,255000,268000,Ancien
2017-06-08,77000.0,31830,Plaisance-du-Touch,31424000AV1221,Maison,32.0,204.0,1.0,6,83000,87000,Ancien
2014-07-28,251850.0,31830,Plaisance-du-Touch,31424000BP0084,Maison,85.0,1142.0,3.0,9,256000,269000,Renove
2014-12-31,200000.0,31830,Plaisance-du-Touch,31424000BP0139,Maison,82.0,308.0,4.0,9,205000,215000,Ancien
2015-03-25,140000.0,31830,Plaisance-du-Touch,31424000AT0110,Maison,62.0,769.0,4.0,9,135000,142000,Ancien
2016-02-01,195000.0,31830,Plaisance-du-Touch,31424000CN0068,Maison,91.0,672.0,4.0,9,194000,204000,Ancien
2017-01-16,229000.0,31830,Plaisance-du-Touch,31424000BR0088,Maison,98.0,341.0,6.0,9,219000,230000,Ancien
2017-03-28,321000.0,31830,Plaisance-du-Touch,31424000BV0148,Maison,136.0,719.0,5.0,9,324000,340000,Renove
2017-11-30,324710.0,31830,Plaisance-du-Touch,31424000AP0309,Maison,103.0,828.0,4.0,9,320000,336000,Ancien
2018-01-23,240500.0,31830,Plaisance-du-Touch,31424000AY0808,Maison,85.0,287.0,4.0,9,231000,243000,Renove
2015-07-28,283500.0,31830,Plaisance-du-Touch,31424000BO0027,Maison,121.0,384.0,5.0,4,325000,341000,Ancien
2015-08-26,482500.0,31830,Plaisance-du-Touch,31424000AN0144,Maison,152.0,1063.0,7.0,4,524000,550000,Renove
2015-08-28,678642.77,31830,Plaisance-du-Touch,31424000AC0040,Maison,160.0,2500.0,7.0,4,646000,678642,Renove
2015-12-10,338000.0,31830,Plaisance-du-Touch,31424000BY0104,Maison,120.0,948.0,6.0,4,367000,385000,Ancien
2016-04-15,200000.0,31830,Plaisance-du-Touch,31424000BM0001,Maison,69.0,763.0,3.0,4,191000,201000,Renove
2017-04-20,258450.0,31830,Plaisance-du-Touch,31424000AW0014,Maison,93.0,348.0,4.0,4,246000,258450,Renove
2017-09-04,419900.0,31830,Plaisance-du-Touch,31424000AS0010,Maison,150.0,2209.0,5.0,4,417000,438000,Ancien
2018-09-14,470000.0,31830,Plaisance-du-Touch,31424000BM0575,Maison,145.0,976.0,6.0,4,448000,470000,Renove
2015-02-06,194920.0,31830,Plaisance-du-Touch,31424000BS0158,Maison,92.0,187.0,5.0,7,186000,195000,Ancien
2015-05-19,180000.0,31830,Plaisance-du-Touch,31424000CC0109,Maison,89.0,89.0,4.0,7,172000,181000,Ancien
2015-08-04,363250.0,31830,Plaisance-du-Touch,31424000CO0092,Maison,163.0,504.0,6.0,7,346000,363250,Ancien
2016-08-24,245000.0,31830,Plaisance-du-Touch,31424000AV0097,Maison,80.0,590.0,4.0,7,244000,256000,Renove
2017-05-29,275810.0,31830,Plaisance-du-Touch,31424000AT0189,Maison,95.0,565.0,3.0,7,271000,285000,Ancien
2014-08-11,239000.0,31830,Plaisance-du-Touch,31424000DI0097,Maison,97.0,1000.0,4.0,5,251000,264000,Renove
2015-06-02,216404.0,31830,Plaisance-du-Touch,31424000AW0078,Maison,103.0,786.0,4.0,5,217000,228000,Ancien
2016-04-21,364000.0,31830,Plaisance-du-Touch,31424000CC0009,Maison,130.0,500.0,5.0,5,364000,382000,Renove
2017-09-27,140000.0,31830,Plaisance-du-Touch,31424000BW0584,Maison,46.0,494.0,4.0,5,146000,153000,Renove
2017-10-09,151000.0,31830,Plaisance-du-Touch,31424000BR0308,Maison,59.0,182.0,3.0,5,154000,162000,Ancien
2018-05-25,228000.0,31830,Plaisance-du-Touch,31424000BM0425,Maison,112.0,335.0,6.0,5,224000,235000,Ancien
2018-07-04,350000.0,31830,Plaisance-du-Touch,31424000BW0316,Maison,93.0,594.0,4.0,5,363000,381000,Renove
2018-12-17,386900.0,31830,Plaisance-du-Touch,31424000CH0042,Maison,90.0,834.0,5.0,5,398000,418000,Renove
2019-01-23,214000.0,31830,Plaisance-du-Touch,31424000BR0063,Maison,73.0,345.0,4.0,5,207000,217000,Renove
2019-06-06,199000.0,31830,Plaisance-du-Touch,31424000CK0129,Maison,84.0,224.0,4.0,5,200000,210000,Renove
2014-07-16,300000.0,31830,Plaisance-du-Touch,31424000BV0160,Maison,115.0,1000.0,4.0,0,314000,330000,Ancien
2014-09-26,353000.0,31830,Plaisance-du-Touch,31424000BW0094,Maison,101.0,672.0,4.0,0,336000,353000,Ancien
2016-05-13,275000.0,31830,Plaisance-du-Touch,31424000CA0183,Maison,127.0,638.0,6.0,0,262000,275000,Renove
2017-06-29,342320.0,31830,Plaisance-du-Touch,31424000AV0359,Maison,136.0,218.0,1.0,0,350000,368000,Ancien
2018-09-24,272500.0,31830,Plaisance-du-Touch,31424000BT0071,Maison,111.0,610.0,5.0,0,264000,277000,Renove
2018-11-16,220600.0,31830,Plaisance-du-Touch,31424000CA0504,Maison,104.0,342.0,4.0,0,218000,229000,Ancien
2014-05-09,157000.0,31830,Plaisance-du-Touch,31424000BX0277,Maison,67.0,67.0,4.0,3,150000,158000,Ancien
2014-08-14,375000.0,31830,Plaisance-du-Touch,31424000AT0063,Maison,125.0,885.0,5.0,3,418000,439000,Renove
2014-11-24,268000.0,31830,Plaisance-du-Touch,31424000BK0170,Maison,101.0,700.0,4.0,3,273000,287000,Renove
2015-06-17,137000.0,31830,Plaisance-du-Touch,31424000BX0277,Maison,48.0,48.0,3.0,3,134000,141000,Renove
2015-07-03,185000.0,31830,Plaisance-du-Touch,31424000BP0052,Maison,87.0,522.0,4.0,3,176000,185000,Renove
2015-10-05,210000.0,31830,Plaisance-du-Touch,31424000BS0210,Maison,111.0,410.0,6.0,3,250000,262000,Ancien
2015-10-27,305000.0,31830,Plaisance-du-Touch,31424000CN0027,Maison,107.0,677.0,6.0,3,328000,344000,Ancien
2016-03-03,255000.0,31830,Plaisance-du-Touch,31424000BX0162,Maison,88.0,605.0,4.0,3,248000,260000,Renove
2016-06-13,289350.0,31830,Plaisance-du-Touch,31424000AR0157,Maison,112.0,851.0,5.0,3,277000,291000,Renove
2017-07-04,222000.0,31830,Plaisance-du-Touch,31424000AX0033,Maison,87.0,614.0,4.0,3,280000,294000,Ancien
2017-07-27,334900.0,31830,Plaisance-du-Touch,31424000BX0401,Maison,106.0,773.0,4.0,3,354000,372000,Ancien
2017-10-12,597750.0,31830,Plaisance-du-Touch,31424000BM0443,Maison,185.0,1139.0,6.0,3,569000,597750,Renove
2018-04-09,204200.0,31830,Plaisance-du-Touch,31424000BV0275,Maison,95.0,228.0,4.0,3,215000,226000,Ancien
2018-08-09,310000.0,31830,Plaisance-du-Touch,31424000CO0305,Maison,153.0,153.0,5.0,3,354000,372000,Ancien
2018-12-19,307000.0,31830,Plaisance-du-Touch,31424000BT0193,Maison,105.0,609.0,5.0,3,300000,315000,Renove
2020-01-10,286000.0,31830,Plaisance-du-Touch,31424000BP0004,Maison,210.0,588.0,7.0,3,287000,301000,Ancien
2020-05-12,418360.0,31830,Plaisance-du-Touch,31424000BW0072,Maison,130.0,600.0,5.0,3,447000,469000,Renove
2014-02-17,177942.0,31830,Plaisance-du-Touch,31424000BA0225,Maison,84.0,214.0,4.0,8,174000,183000,Ancien
2014-08-19,257500.0,31830,Plaisance-du-Touch,31424000CH0042,Maison,90.0,834.0,5.0,8,271000,285000,Renove
2014-09-16,344600.0,31830,Plaisance-du-Touch,31424000AN0325,Maison,174.0,1000.0,7.0,8,328000,344600,Ancien
2014-09-22,195000.0,31830,Plaisance-du-Touch,31424000AT0244,Maison,77.0,713.0,3.0,8,186000,195000,Ancien
2014-10-23,167500.0,31830,Plaisance-du-Touch,31424000BT0135,Maison,127.0,572.0,5.0,8,183000,192000,Ancien
2016-05-25,388850.0,31830,Plaisance-du-Touch,31424000BT0202,Maison,144.0,619.0,7.0,8,381000,400000,Renove
2016-05-27,264650.0,31830,Plaisance-du-Touch,31424000BM0109,Maison,87.0,555.0,4.0,8,252000,265000,Renove
2016-06-03,341000.0,31830,Plaisance-du-Touch,31424000CK0043,Maison,113.0,1024.0,5.0,8,346000,363000,Renove
2016-06-07,307500.0,31830,Plaisance-du-Touch,31424000CK0024,Maison,99.0,1027.0,5.0,8,293000,308000,Ancien
2017-01-16,268500.0,31830,Plaisance-du-Touch,31424000AV0075,Maison,70.0,1021.0,4.0,8,256000,269000,Renove
2017-07-27,242650.0,31830,Plaisance-du-Touch,31424000BP0211,Maison,96.0,295.0,5.0,8,256000,269000,Ancien
2017-08-29,295150.0,31830,Plaisance-du-Touch,31424000BY0171,Maison,99.0,645.0,5.0,8,281000,295150,Renove
2019-02-22,440000.0,31830,Plaisance-du-Touch,31424000AT0303,Maison,149.0,772.0,6.0,8,555000,583000,Ancien
2014-02-28,216700.0,31830,Plaisance-du-Touch,31424000BY0164,Maison,81.0,483.0,4.0,2,221000,232000,Renove
2015-01-30,295000.0,31830,Plaisance-du-Touch,31424000CN0327,Maison,115.0,536.0,4.0,2,315000,331000,Ancien
2015-06-25,300140.0,31830,Plaisance-du-Touch,31424000BT0203,Maison,105.0,671.0,5.0,2,291000,306000,Renove
2016-07-06,340000.0,31830,Plaisance-du-Touch,31424000AV0149,Maison,156.0,276.0,7.0,2,338000,355000,Ancien
2016-07-11,602000.0,31830,Plaisance-du-Touch,31424000AX0193,Maison,211.0,1450.0,7.0,2,638000,670000,Renove
2017-02-28,550000.0,31830,Plaisance-du-Touch,31424000BM0366,Maison,201.0,1200.0,9.0,2,540000,567000,Renove
2017-08-25,305000.0,31830,Plaisance-du-Touch,31424000BY0018,Maison,110.0,562.0,5.0,2,299000,314000,Renove
2017-09-20,152500.0,31830,Plaisance-du-Touch,31424000CC0109,Maison,65.0,65.0,3.0,2,157000,165000,Ancien
2017-10-04,170000.0,31830,Plaisance-du-Touch,31424000BS0026,Maison,79.0,185.0,3.0,2,173000,182000,Ancien
2017-10-26,135000.0,31830,Plaisance-du-Touch,31424000BX0277,Maison,48.0,48.0,3.0,2,141000,148000,Renove
2017-12-01,72580.0,31830,Plaisance-du-Touch,31424000AW0342,Maison,66.0,794.0,3.0,2,69000,72580,Ancien
2017-12-07,190500.0,31830,Plaisance-du-Touch,31424000BM0422,Maison,91.0,249.0,6.0,2,213000,224000,Ancien
2018-03-08,329500.0,31830,Plaisance-du-Touch,31424000BV0336,Maison,133.0,133.0,4.0,2,338000,355000,Ancien
2016-06-23,260600.0,31470,Fonsorbes,31187000BA0068,Maison,99.0,1143.0,4.0,1,248000,260600,Renove
2018-05-25,180000.0,31470,Fonsorbes,31187000AH0162,Maison,99.0,675.0,3.0,1,203000,213000,Ancien
2018-07-11,260000.0,31470,Fonsorbes,31187000BX0003,Maison,148.0,1558.0,5.0,1,256000,269000,Ancien
2015-09-29,195929.0,31470,Fonsorbes,31187000CC0125,Maison,81.0,81.0,4.0,6,190000,200000,Renove
2018-04-18,208000.0,31470,Fonsorbes,31187000BT0088,Maison,91.0,91.0,4.0,6,208000,218000,Ancien
2018-08-02,235317.0,31470,Fonsorbes,31187000CC0149,Maison,117.0,1045.0,5.0,6,258000,271000,Ancien
2014-03-31,100000.0,31470,Fonsorbes,31187000BZ0141,Maison,68.0,162.0,4.0,9,96000,101000,Ancien
2016-05-11,245000.0,31470,Fonsorbes,31187000BP0133,Maison,102.0,1105.0,4.0,9,245000,257000,Ancien
2016-10-04,200000.0,31470,Fonsorbes,31187000BA0106,Maison,105.0,1159.0,4.0,9,206000,216000,Ancien
2017-05-15,445000.0,31470,Fonsorbes,31187000BT0102,Maison,104.0,636.0,3.0,9,452000,475000,Renove
2017-07-11,393000.0,31470,Fonsorbes,31187000BN0112,Maison,174.0,2008.0,6.0,9,400000,420000,Ancien
2017-09-19,230000.0,31470,Fonsorbes,31187000BM0181,Maison,121.0,872.0,5.0,9,238000,250000,Ancien
2017-11-21,242200.0,31470,Fonsorbes,31187000BX0206,Maison,87.0,743.0,4.0,9,242000,254000,Renove
2017-11-29,215000.0,31470,Fonsorbes,31187000BZ0046,Maison,73.0,73.0,3.0,9,226000,237000,Renove
2018-08-31,294700.0,31470,Fonsorbes,31187000BW0132,Maison,114.0,1206.0,4.0,9,332000,349000,Renove
2014-05-15,329600.0,31470,Fonsorbes,31187000BI0116,Maison,191.0,1768.0,7.0,4,339000,356000,Ancien
2016-05-11,142600.0,31470,Fonsorbes,31187000BS0338,Maison,73.0,63.0,4.0,4,153000,161000,Ancien
2016-09-30,265000.0,31470,Fonsorbes,31187000BX0100,Maison,80.0,908.0,5.0,4,252000,265000,Renove
2016-12-23,304800.0,31470,Fonsorbes,31187000AB0016,Maison,134.0,1052.0,5.0,4,323000,339000,Ancien
2017-06-27,375000.0,31470,Fonsorbes,31187000AC0115,Maison,139.0,1317.0,5.0,4,406000,426000,Renove
2018-05-11,313680.0,31470,Fonsorbes,31187000AH0051,Maison,116.0,1459.0,5.0,4,299000,314000,Ancien
2018-11-30,236240.0,31470,Fonsorbes,31187000AB0240,Maison,98.0,838.0,6.0,4,247000,259000,Renove
2014-01-15,381050.0,31470,Fonsorbes,31187000BI0014,Maison,130.0,635.0,5.0,7,375000,394000,Renove
2014-08-25,330000.0,31470,Fonsorbes,31187000BO0078,Maison,130.0,965.0,4.0,7,330000,346000,Renove
2014-09-12,201000.0,31470,Fonsorbes,31187000BX0210,Maison,120.0,120.0,4.0,7,207000,217000,Renove
2016-08-25,317250.0,31470,Fonsorbes,31187000AS0079,Maison,108.0,1500.0,5.0,7,318000,334000,Renove
2016-09-19,328200.0,31470,Fonsorbes,31187000BL0227,Maison,108.0,600.0,4.0,7,332000,349000,Renove
2017-03-01,291900.0,31470,Fonsorbes,31187000BL0143,Maison,90.0,1005.0,4.0,7,278000,292000,Renove
2017-09-19,228000.0,31470,Fonsorbes,31187000BP0104,Maison,146.0,1370.0,7.0,7,252000,265000,Ancien
